video_id,Comment_text,duration,publishedAt,channelId,title,description,thumbnails.default.url,thumbnails.default.width,thumbnails.default.height,thumbnails.medium.url,thumbnails.medium.width,thumbnails.medium.height,thumbnails.high.url,thumbnails.high.width,thumbnails.high.height,channelTitle,liveBroadcastContent,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,month,year
Hektmo-DOzo,,,2019-06-04,UCO_i4jM7Jdn3gObbJ2gWFyw,std 10 science ch 6 <U+0A9C><U+0AC8><U+0AB5><U+0ABF><U+0A95> <U+0A95><U+0ACD><U+0AB0><U+0ABF><U+0AAF><U+0ABE><U+0A93> <U+0AAD><U+0ABE><U+0A97> 20 ncert course in gujarati by kaushik dobariya,<U+0A8F><U+0AAA><U+0ACD><U+0AB2><U+0AC0><U+0A95><U+0AC7><U+0AB6><U+0AA8> <U+0AA8><U+0AC0> <U+0AB2><U+0ABF><U+0AA8><U+0ACD><U+0A95> https://play.google.com/store/apps/details?id=youth.ncert.papergeneration <U+0AAC><U+0AC0><U+0A9C><U+0ABE> <U+0AB5><U+0ABF><U+0AA1><U+0ABF><U+0AAF><U+0ACB> <U+0AA8><U+0AC0> <U+0AB2><U+0ABF><U+0AA8><U+0ACD><U+0A95> https://www.yo...,https://i.ytimg.com/vi/Hektmo-DOzo/default.jpg,120,90,https://i.ytimg.com/vi/Hektmo-DOzo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Hektmo-DOzo/hqdefault.jpg,480,360,Youth Education,none,1748,39,0,0,2,6,2019
qr2m_E1odGo,,,2019-11-14,UCNc8-30Sas1rVSxBr7WT78Q,sctimst recruitment 2019 20 sri chitra tirunal foe medical science and technology recruitment2019,"SCTIMST RECRUITMENT 2019, 20, Sri chitra tirunal foe medical science and technology Recruitment2019.",https://i.ytimg.com/vi/qr2m_E1odGo/default.jpg,120,90,https://i.ytimg.com/vi/qr2m_E1odGo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qr2m_E1odGo/hqdefault.jpg,480,360,Government Jobs Jankari,none,0,0,0,0,0,11,2019
0PpMglgTi9w,,,2019-03-21,UCSB7j1FrUhxf32qygjxIryA,legacy christian academy science fair 03 20 19,"Take a quick look at student projects for this year's Science Fair at Legacy Christian Academy in Norton, MA. Recorded on March 20th 2019.",https://i.ytimg.com/vi/0PpMglgTi9w/default.jpg,120,90,https://i.ytimg.com/vi/0PpMglgTi9w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0PpMglgTi9w/hqdefault.jpg,480,360,Norton Media Center,none,96,NA,NA,0,NA,3,2019
ad8rN7ddrWI,,,2019-11-28,UCbSZrUuffvEV2Vt6YimYZuA,touch switch project 20 <U+0930><U+0941><U+092A><U+092F><U+0947> <U+092E><U+0947> <U+092C><U+0928><U+093E><U+092F><U+0947> diy science school project homemade rk electronics,parts Lena ho to lick Neeche hai Instagram ID aapka_bhai_rk https://www.instagram.com/aapka_bhai_rk/ hello hi namaste dosto yeah video me Touch switch ...,https://i.ytimg.com/vi/ad8rN7ddrWI/default.jpg,120,90,https://i.ytimg.com/vi/ad8rN7ddrWI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ad8rN7ddrWI/hqdefault.jpg,480,360,Rk electronics Project,none,6332,229,16,0,40,11,2019
oWqI8myVkyI,,,2019-07-06,UC55SaHWSlbQoXcIvJJrsPQA,jmi result of ba b a hons political science 2019 20,JMI RESULT OF BA/ B.A (HONS) POLITICAL SCIENCE 2019 - 20 LINK OF THIS VIDEO: https://youtu.be/oWqI8myVkyI.,https://i.ytimg.com/vi/oWqI8myVkyI/default.jpg,120,90,https://i.ytimg.com/vi/oWqI8myVkyI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/oWqI8myVkyI/hqdefault.jpg,480,360,Alig G S Classes,none,700,21,1,0,50,7,2019
07k7hPqsJl8,,,2019-07-08,UC8ovhNxvvl9vPBXLj80rLVg,data science complete python scipy tutorial in 20 min,facebook # page # bipinmist Let me know if you guyz have any queries! In this video we have covered almost every important operation of SciPy. We start off by ...,https://i.ytimg.com/vi/07k7hPqsJl8/default.jpg,120,90,https://i.ytimg.com/vi/07k7hPqsJl8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/07k7hPqsJl8/hqdefault.jpg,480,360,BIPINMSIT,none,1656,23,2,0,1,7,2019
I-4VPfoBEk0,,,2019-09-05,UC5qeF-q6dTeiQ7RkkBnS58g,<U+0BAE><U+0BB0><U+0BAA><U+0BC1><U+0BAA><U+0BCD> <U+0BAA><U+0BCA><U+0BB1><U+0BBF><U+0BAF><U+0BBF><U+0BAF><U+0BB2><U+0BCD> 10th science <U+0BAA><U+0BBE><U+0B9F><U+0BAE><U+0BCD> 20 qr code video,Marapu porieyal. Marapu porieyal tholilnutpankal. Traditional engineering technology.,https://i.ytimg.com/vi/I-4VPfoBEk0/default.jpg,120,90,https://i.ytimg.com/vi/I-4VPfoBEk0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/I-4VPfoBEk0/hqdefault.jpg,480,360,Tamil Kadhalan 7,none,81,2,0,0,0,9,2019
HZDKjx5JfV0,,,2019-04-08,UCX2m3wy_ANrdwVrp5pD7pJw,teaserrtec™ automation technology for excavators,"Novatron has developed an automation system for excavators, which improves productivity and occupational safety. Features such as safety limits can be set in ...",https://i.ytimg.com/vi/HZDKjx5JfV0/default.jpg,120,90,https://i.ytimg.com/vi/HZDKjx5JfV0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HZDKjx5JfV0/hqdefault.jpg,480,360,Novatron Global,none,498,6,0,0,0,4,2019
lRm4z0gLXaU,,,2019-12-08,UCGDRQLybpLOid-rm7GRPJKA,<U+0938><U+093E><U+092E><U+093E><U+0928><U+094D><U+092F> <U+0935><U+093F><U+091C><U+094D><U+091E><U+093E><U+0928> drishti general science book 2019 20,Lusents general science 2019-20 in Hindi PDF downloads link https://imjo.in/3mHAuV 2 PDF dirshti general science 2019-20 ebook abhi upload nahi Hua hai.,https://i.ytimg.com/vi/lRm4z0gLXaU/default.jpg,120,90,https://i.ytimg.com/vi/lRm4z0gLXaU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lRm4z0gLXaU/hqdefault.jpg,480,360,Online <U+0915><U+094B><U+091A><U+093F><U+0902><U+0917> Hub,none,2226,37,1,0,11,12,2019
7ZACj0rZsfQ,,,2019-05-22,UCnxmgaJ3XPn7_2wgJ9gVicw,iit jam 20 tifr 20 jest 20 new batches of science academy,Science Academy is announcing a new IIT JAM 2k20 TARGET BATCH THROUGH Weekend/Weekdays mode for Physics session. It will be starting on 1st of ...,https://i.ytimg.com/vi/7ZACj0rZsfQ/default.jpg,120,90,https://i.ytimg.com/vi/7ZACj0rZsfQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7ZACj0rZsfQ/hqdefault.jpg,480,360,Science Academy,none,1186,54,2,0,21,5,2019
FYAv3v9HNB4,,,2019-09-18,UC6DjkmnqmM5cm0_22MeVdOw,10th science 1 chapter 01 topic 20 <U+0917><U+0941><U+0930><U+0941><U+0924><U+094D><U+0935><U+0940><U+092F> <U+0938><U+094D><U+0925><U+093F><U+0924><U+0940><U+091C> <U+090A><U+0930><U+094D><U+091C><U+093E> marathi medium,Subscribe Us : https://bit.ly/2ToV4cD Content Policy: Digital Sakshar Content...,https://i.ytimg.com/vi/FYAv3v9HNB4/default.jpg,120,90,https://i.ytimg.com/vi/FYAv3v9HNB4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/FYAv3v9HNB4/hqdefault.jpg,480,360,Digital Sakshar - Free Learning App,none,172,2,1,0,2,9,2019
h9R5APO8KRw,,,2019-05-24,UCO_i4jM7Jdn3gObbJ2gWFyw,std 10 science ch 12 <U+0AB5><U+0ABF><U+0AA6><U+0ACD><U+0AAF><U+0AC1><U+0AA4> <U+0AAD><U+0ABE><U+0A97> 20 ncert course in gujarati by rajnish kheni,<U+0A8F><U+0AAA><U+0ACD><U+0AB2><U+0AC0><U+0A95><U+0AC7><U+0AB6><U+0AA8> <U+0AA8><U+0AC0> <U+0AB2><U+0ABF><U+0AA8><U+0ACD><U+0A95> https://play.google.com/store/apps/details?id=youth.ncert.papergeneration <U+0AAC><U+0AC0><U+0A9C><U+0ABE> <U+0AB5><U+0ABF><U+0AA1><U+0ABF><U+0AAF><U+0ACB> <U+0AA8><U+0AC0> <U+0AB2><U+0ABF><U+0AA8><U+0ACD><U+0A95> https://www....,https://i.ytimg.com/vi/h9R5APO8KRw/default.jpg,120,90,https://i.ytimg.com/vi/h9R5APO8KRw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/h9R5APO8KRw/hqdefault.jpg,480,360,Youth Education,none,1033,22,1,0,3,5,2019
yWuYWUCv_IY,,,2019-05-19,UCpF89mPopIQI0yGaxhOEmIQ,millennium institute of sciences admission form for class 11 season 2019 20 know here,Manipur top channel bu support taobiyu thabakki anaoba amasung update latest phangbiyu amasung support taobiyu Manipir top channel youtube link ...,https://i.ytimg.com/vi/yWuYWUCv_IY/default.jpg,120,90,https://i.ytimg.com/vi/yWuYWUCv_IY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/yWuYWUCv_IY/hqdefault.jpg,480,360,Manipur Top Channel,none,1541,39,2,0,12,5,2019
SQXEYDqQDOY,,,2019-08-20,UCo8Hg89zJK9Y1gvJSbsTrRQ,rpsc food safety officer most important questions general science top 20 question,ChanakyaGyan #FSSAI #RRBNTPC Pdf download Link:- https://drive.google.com/file/d/1-8giLswzhi0KlQMgQMC32NXy63U_xb9g/view?usp=drivesdk ...,https://i.ytimg.com/vi/SQXEYDqQDOY/default.jpg,120,90,https://i.ytimg.com/vi/SQXEYDqQDOY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/SQXEYDqQDOY/hqdefault.jpg,480,360,Chanakya Gyan,none,1491,54,3,0,3,8,2019
qNNEmGpxhG8,,,2019-09-03,UCCwSSNBmLcJ22S3J0WctfcA,rajasthan ict satellite education science 10th “genetics” 23 july 2019 20 lecture 9,Rajasthan ICT Satellite Education Science 10th “Genetics” 23 July 2019 20 Lecture-9.,https://i.ytimg.com/vi/qNNEmGpxhG8/default.jpg,120,90,https://i.ytimg.com/vi/qNNEmGpxhG8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qNNEmGpxhG8/hqdefault.jpg,480,360,ICT Satellite Education,none,121,7,0,0,1,9,2019
uAYgAEYNWn0,,,2019-04-24,UCRvtyBXt5KFmuIzNNitEKvw,code org computer science discoveries unit 3 lesson 20 part 3,Part 1: https://youtu.be/TVNfeVxjJm0 Part 2: https://youtu.be/hLHaStdtiC0.,https://i.ytimg.com/vi/uAYgAEYNWn0/default.jpg,120,90,https://i.ytimg.com/vi/uAYgAEYNWn0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/uAYgAEYNWn0/hqdefault.jpg,480,360,Bedor Education,none,267,1,1,0,1,4,2019
DjxyxaxutGI,,,2019-02-22,UCNwwaqjMdlMtLy0cwY9OD9Q,space science and technology <U+0905><U+0902><U+0924><U+0930><U+093F><U+0915><U+094D><U+0937> <U+0935><U+093F><U+091C><U+094D><U+091E><U+093E><U+0928> <U+0914><U+0930> <U+0924><U+0915><U+0928><U+0940><U+0915><U+0940> 20 facts of space missions,"To order Study Material for any Competitive exam like NVS, KVS, DSSSB, CTET, MPTET, REET, State TET etc you can order from us for any location in India.",https://i.ytimg.com/vi/DjxyxaxutGI/default.jpg,120,90,https://i.ytimg.com/vi/DjxyxaxutGI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DjxyxaxutGI/hqdefault.jpg,480,360,Study Portal,none,369,13,1,0,1,2,2019
3XUleb_2Cfk,,,2019-09-21,UCkYw-K7M8M9NiLbwphgTApw,s4 ep 4 september 20 2019 music classes spanish family trees science lab,"There have been lots of classroom projects and labs happening this week! We stop by the music, science, social studies and Spanish classrooms to see the fun ...",https://i.ytimg.com/vi/3XUleb_2Cfk/default.jpg,120,90,https://i.ytimg.com/vi/3XUleb_2Cfk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3XUleb_2Cfk/hqdefault.jpg,480,360,Palermo News Channel,none,165,7,0,0,NA,9,2019
AFXF17_rh4E,,,2019-09-20,UC7eQwXLBrCJsErgrgIzvVMQ,september 20 g8 science cycles review,,https://i.ytimg.com/vi/AFXF17_rh4E/default.jpg,120,90,https://i.ytimg.com/vi/AFXF17_rh4E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/AFXF17_rh4E/hqdefault.jpg,480,360,Carl Pennell,none,27,1,0,0,0,9,2019
TbTXkxVcddc,,,2019-09-04,UC4idIhtNqER4nKCYhfM2zCQ,shahjalal science and technology university admission19 20 sust admission circular <U+09B6><U+09BE><U+09AC><U+09BF><U+09AA><U+09CD><U+09B0><U+09AC><U+09BF><U+09B0> <U+098F><U+09A1><U+09AE><U+09BF><U+09B6><U+09A8>,"Subscribe my channel- https://bit.ly/2k2cKua fb- https://bit.ly/2k0mEwd Shahjalal science and technology University admission 2019-20, SUST admission ...",https://i.ytimg.com/vi/TbTXkxVcddc/default.jpg,120,90,https://i.ytimg.com/vi/TbTXkxVcddc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TbTXkxVcddc/hqdefault.jpg,480,360,Tips Talk24,none,705,17,0,0,2,9,2019
Pit0qY6cj14,,,2019-05-17,UCTx895TOvpL_DxjEmPKAc5Q,ramakrishna mission vidyamandira recent advancement of science and technology 20 04 2019,,https://i.ytimg.com/vi/Pit0qY6cj14/default.jpg,120,90,https://i.ytimg.com/vi/Pit0qY6cj14/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Pit0qY6cj14/hqdefault.jpg,480,360,Vidyamandira Ramakrishna Mission,none,46,2,0,0,0,5,2019
xRmF4mQLK4s,,,2019-10-18,UCfwYs4b4Xb1U_NBnWu1FtHA,computer science python paper of class 11 half yearly 2019 20,,https://i.ytimg.com/vi/xRmF4mQLK4s/default.jpg,120,90,https://i.ytimg.com/vi/xRmF4mQLK4s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/xRmF4mQLK4s/hqdefault.jpg,480,360,Nandan vyas,none,578,2,3,0,2,10,2019
lIZlofVIBkc,,,2019-05-20,UC9rXJ5e1bZKksyY3Q_5yTAA,australian h c calls on minister for science 20 05 2019,,https://i.ytimg.com/vi/lIZlofVIBkc/default.jpg,120,90,https://i.ytimg.com/vi/lIZlofVIBkc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lIZlofVIBkc/hqdefault.jpg,480,360,APPC NEWS,none,3,0,0,0,0,5,2019
3ysz7qWTL-A,,,2019-03-20,UCAMsNsBvHU_aJyLjCK7g-gg,automated file synchronization amp sharing on science exchange,"Improved data transfer and project tracking, powered by Egnyte Technology.",https://i.ytimg.com/vi/3ysz7qWTL-A/default.jpg,120,90,https://i.ytimg.com/vi/3ysz7qWTL-A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3ysz7qWTL-A/hqdefault.jpg,480,360,ScienceExchangeApps,none,50,0,0,0,0,3,2019
LyZ-2hINfec,,,2019-05-04,UC_hEe1d6Ca6BKVu6AR-1Log,computer science principles 20 machine learning,"A TechNerds is a channel seen as overly intellectual, obsessive, introverted or lacking social skills.",https://i.ytimg.com/vi/LyZ-2hINfec/default.jpg,120,90,https://i.ytimg.com/vi/LyZ-2hINfec/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LyZ-2hINfec/hqdefault.jpg,480,360,Hamza Alayed,none,1,0,0,0,0,5,2019
NXrpp4Yji0s,,,2019-02-16,UCGzFP-Ncr5ofjLF3zxwFqLQ,top 20 science questions from food nutrition rrb je railway exam ssc cgl chsl mts gd police,About the video.... We have discussed top 20 Important SCIENCE QUESTIONS of FOOD NUTRITION that are repeatedly asked in various competitive exams.,https://i.ytimg.com/vi/NXrpp4Yji0s/default.jpg,120,90,https://i.ytimg.com/vi/NXrpp4Yji0s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NXrpp4Yji0s/hqdefault.jpg,480,360,Health Tips Ayurveda,none,3173,129,3,0,8,2,2019
d7CFkfG74kY,,,2019-11-03,UC8Quei2o151oXSb6_of_I-A,sa1 physical science question paper 2019 20 8th class telengana state khammam board,Sa1 physical science question paper 2019 20 8th class telengana state khammam board.,https://i.ytimg.com/vi/d7CFkfG74kY/default.jpg,120,90,https://i.ytimg.com/vi/d7CFkfG74kY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/d7CFkfG74kY/hqdefault.jpg,480,360,Gowtham Malathi,none,1226,9,7,0,0,11,2019
2On9PVrBaHY,,,2019-12-01,UCzWQYUVCpZqtN93H8RR44Qw,the search for an hiv vaccine may soon be over,"HIV is one of the deadliest viruses on the planet, newly infecting about 1.7 million people in 2018. But scientists are getting closer to developing a preventative ...",https://i.ytimg.com/vi/2On9PVrBaHY/default.jpg,120,90,https://i.ytimg.com/vi/2On9PVrBaHY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2On9PVrBaHY/hqdefault.jpg,480,360,Seeker,none,360431,12409,246,0,1499,12,2019
pckTMCuX9lc,,,2019-12-19,UCt8lRYpzb-sSrKFb4DT2ECw,us stem practices how does america compare abroad in 60 seconds,"POLL: How do you think US STEM education stacks up internationally? https://bit.ly/2EJKN0X Teaching science, technology, and math well is vital to American ...",https://i.ytimg.com/vi/pckTMCuX9lc/default.jpg,120,90,https://i.ytimg.com/vi/pckTMCuX9lc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pckTMCuX9lc/hqdefault.jpg,480,360,American Enterprise Institute,none,720,33,0,0,5,12,2019
X8ACDGqPP1Y,,,2019-12-15,UCpqdP0FwBLqm4jyaWYoFJ2w,muntinlupa science high school nivicon 2020 entry from ptolemy 39 19 39 20,"Members: Abas, Allen Ezail Astorga, Seth Joaquim Consuegra, Jhaymar Blue Frias, Justin Daniel Javier, Matthew Benison Castro, Erica Shira Muñoz, Richelle ...",https://i.ytimg.com/vi/X8ACDGqPP1Y/default.jpg,120,90,https://i.ytimg.com/vi/X8ACDGqPP1Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/X8ACDGqPP1Y/hqdefault.jpg,480,360,Justin Frias,none,175,8,0,0,5,12,2019
jpYlsLk_ido,,,2019-11-26,UCcC3sAQj6DNMqa5lQuuzmFA,sof national science olympiad 2019 20 answer key nso answer key class 4 set b,Appeared in National Science Olympiad 2019-20 and still doubting on your performance! You need not now. Here in the video our expert has discussed ...,https://i.ytimg.com/vi/jpYlsLk_ido/default.jpg,120,90,https://i.ytimg.com/vi/jpYlsLk_ido/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jpYlsLk_ido/hqdefault.jpg,480,360,AglaSem,none,2375,20,2,0,12,11,2019
tbCSORD6-Z8,,,2019-10-02,UC6FqUQvnlbchNWnCxUazABw,school science fair 2019 20,Held on 1st October 2019.,https://i.ytimg.com/vi/tbCSORD6-Z8/default.jpg,120,90,https://i.ytimg.com/vi/tbCSORD6-Z8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/tbCSORD6-Z8/hqdefault.jpg,480,360,CH MUHAMMAD KOYA MEMORIAL UP SCHOOL,none,42,1,0,0,0,10,2019
WD5tB3s8E5U,,,2019-08-07,UC2ds__tj1NRUTzkoQ8OO4Ow,minecraft manufactio ep 20 starting blue science and plastic,"Created by Golrith Inspired by Factorio, this pack brings the Factorio style gameplay to Minecraft. Collect resources to build science packs, which are turned into ...",https://i.ytimg.com/vi/WD5tB3s8E5U/default.jpg,120,90,https://i.ytimg.com/vi/WD5tB3s8E5U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WD5tB3s8E5U/hqdefault.jpg,480,360,Lensmanoz,none,74,4,0,0,4,8,2019
Nqpxw2jA5E0,,,2019-07-11,UCCwSSNBmLcJ22S3J0WctfcA,rajasthan ict satellite education science 10th “electronic configuration” 4july 2019 20 lecture 2,Rajasthan ICT Satellite Education Science 10th “Electronic Configuration” 4July 2019-20 Lecture-2.,https://i.ytimg.com/vi/Nqpxw2jA5E0/default.jpg,120,90,https://i.ytimg.com/vi/Nqpxw2jA5E0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Nqpxw2jA5E0/hqdefault.jpg,480,360,ICT Satellite Education,none,162,5,0,0,1,7,2019
lO5pUUrYBbM,,,2019-12-13,UCOxJC-b0qzAN6d4vM4mEzeQ,trends on the 20th century <U+2661> science technology and society finals,"o p e n m e <U+2728> <U+300D> <U+3053><U+3093><U+306B><U+3061><U+306F>! alexs here, i am an 18 years old aspiring youtuber who posts about make up, skin care, kpop boys and girls, tutorials and editing ...",https://i.ytimg.com/vi/lO5pUUrYBbM/default.jpg,120,90,https://i.ytimg.com/vi/lO5pUUrYBbM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lO5pUUrYBbM/hqdefault.jpg,480,360,1-800-alexs,none,20,1,0,0,0,12,2019
lHz1EiQE_r4,,,2019-07-19,UCQzgMDqxppzd-VELfeBNOKg,tamil nadu veterinary and animal sciences university ug admission 2019 20 counseling schedule date,TAMIL NADU VETERINARY AND ANIMAL SCIENCES UNIVERSITY UG ADMISSION 2019-20 - COUNSELING Schedule Date #tanuvas2019 #tanuvasug2019 ...,https://i.ytimg.com/vi/lHz1EiQE_r4/default.jpg,120,90,https://i.ytimg.com/vi/lHz1EiQE_r4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lHz1EiQE_r4/hqdefault.jpg,480,360,MADURAI APP TECH - <U+0BAE><U+0BA4><U+0BC1><U+0BB0><U+0BC8> <U+0B86><U+0BAA><U+0BCD> <U+0B9F><U+0BC6><U+0B95><U+0BCD>,none,3535,42,3,0,54,7,2019
iSqLjHgUdrs,,,2019-10-23,UCRhr0yFk0F12aJtWb4PUCJg,science exhibition held at aps talbehat 2019 20,Composite Exhibition was conducted on APS Talbehat on 19-10-2019 in the MP Hall. Mrs Nisha Singh Chair Person FWO inaugurated the exhibition. Exhibition ...,https://i.ytimg.com/vi/iSqLjHgUdrs/default.jpg,120,90,https://i.ytimg.com/vi/iSqLjHgUdrs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iSqLjHgUdrs/hqdefault.jpg,480,360,Infoaps Talbehat,none,57,2,0,0,0,10,2019
EnyxT-EiUIw,,,2019-06-11,UCXU8_rlQJaMaxd1MdMOSdIA,technology and science tns 20 pubg lite astroid grave on moon jupiter near earth,"dosto in this video we will discuss the latest technology and science news if u like anything then please subscribe to our channel world first gene edited baby, ...",https://i.ytimg.com/vi/EnyxT-EiUIw/default.jpg,120,90,https://i.ytimg.com/vi/EnyxT-EiUIw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EnyxT-EiUIw/hqdefault.jpg,480,360,UFO,none,42,7,0,0,1,6,2019
YQbv4RJVU0I,,,2019-03-09,UC3UnPHQIFLfGq7yy7tqcvUg,pg trb computer science educational psychology expected questions in 2019 20 ii,"Teacher's Care Academy PG TRB _COMPUTER SCIENCE, EDUCATIONAL PSYCHOLOGY, EXPECTED QUESTIONS IN 2019-20(II) TNPSC/PG-TRB/TET/SPL.",https://i.ytimg.com/vi/YQbv4RJVU0I/default.jpg,120,90,https://i.ytimg.com/vi/YQbv4RJVU0I/mqdefault.jpg,320,180,https://i.ytimg.com/vi/YQbv4RJVU0I/hqdefault.jpg,480,360,Teacher's Care Academy,none,5587,43,7,0,19,3,2019
ACAjm7bPN60,,,2019-11-01,UCDUS80bdunpmvWVPyFRPqFQ,visualization for data science fall 2019 lecture 20,,https://i.ytimg.com/vi/ACAjm7bPN60/default.jpg,120,90,https://i.ytimg.com/vi/ACAjm7bPN60/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ACAjm7bPN60/hqdefault.jpg,480,360,UofU Data,none,74,0,0,0,0,11,2019
ElVEhhr-mQw,,,2019-04-10,UCX8Y0-NG5CCvsu0NXE1Y89g,ctet exam 2019 social science polity 20 important question ctet htet uptet kvs dsssb exam,"CTET EXAM 2019 SOCIAL SCIENCE 20 IMPORTANT Question, CTET EXAM 2019 POLITY IMPORTANT Question.",https://i.ytimg.com/vi/ElVEhhr-mQw/default.jpg,120,90,https://i.ytimg.com/vi/ElVEhhr-mQw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ElVEhhr-mQw/hqdefault.jpg,480,360,Aim with Naitik Bhardwaj,none,1640,93,2,0,13,4,2019
Mfdwc8HAf5Q,,,2019-02-18,UC_s421xcZrEhF1tRI9LFgQg,thermo scientific 20 c lab freezer,"Thermo Scientific -20°C Lab Freezer is available from The Lab World Group. For more information, please visit us at ...",https://i.ytimg.com/vi/Mfdwc8HAf5Q/default.jpg,120,90,https://i.ytimg.com/vi/Mfdwc8HAf5Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Mfdwc8HAf5Q/hqdefault.jpg,480,360,The Lab World Group,none,13,0,0,0,0,2,2019
fhRBm8IsiR8,,,2019-09-18,UCCwSSNBmLcJ22S3J0WctfcA,rajasthan ict satellite education science 10th “genetics” 3 aug 2019 20 lecture 14,Rajasthan ICT Satellite Education Science 10th “Genetics” 3 Aug 2019 20 Lecture-14.,https://i.ytimg.com/vi/fhRBm8IsiR8/default.jpg,120,90,https://i.ytimg.com/vi/fhRBm8IsiR8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fhRBm8IsiR8/hqdefault.jpg,480,360,ICT Satellite Education,none,108,7,0,0,1,9,2019
DD1PP6zlqPA,,,2019-04-11,UCcT2mLPeCkFNKCiSbpUkJ6Q,class 11 amu admit card 2019 20 class 11 science admit card 2019 20 class 11 commerce admit card,"amu #Class11_amu #Class11_amu_Admit_Card About Video : Class 11 Amu Admit Card 2019-20, Class 11 AMU Science Admit Card 2019-20, Class 11 AMU ...",https://i.ytimg.com/vi/DD1PP6zlqPA/default.jpg,120,90,https://i.ytimg.com/vi/DD1PP6zlqPA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DD1PP6zlqPA/hqdefault.jpg,480,360,Behat Academy,none,364,15,0,0,9,4,2019
RVFCCSQJymI,,,2019-12-16,UCwmFOfFuvRPI112vR5DNnrA,could you survive jumanji,Watch Toby's Video: https://youtu.be/x0dTbsfWFIQ Watch Phil's Video: https://youtu.be/LOZMVRi6li8 Watch Casey's Video: https://youtu.be/2-czoC-Rv7I (Click ...,https://i.ytimg.com/vi/RVFCCSQJymI/default.jpg,120,90,https://i.ytimg.com/vi/RVFCCSQJymI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RVFCCSQJymI/hqdefault.jpg,480,360,Vsauce3,none,24160385,201945,23818,0,4343,12,2019
eYFNRG0hksA,,,2019-08-22,UCztD0rQZpGZzb415UOqm7Sg,sslc science question paper pattern and blue print 2019 20 <U+0938><U+0938><U+094D><U+0932><U+094D><U+0938>,Hi This is Education and entertienment related channal.,https://i.ytimg.com/vi/eYFNRG0hksA/default.jpg,120,90,https://i.ytimg.com/vi/eYFNRG0hksA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eYFNRG0hksA/hqdefault.jpg,480,360,SANVI EDUCATION TECH,none,103,7,0,0,0,8,2019
