id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgxcAGRfomdplHFDL1R4AaABAg	0	0	2019-10-31 05:10:57	Алекс Фелипов	Об этой новости уже все рассказали какой смысл тратить здесь время	UCIInXMLlfWA7wgC0t-jHFQw	http://www.youtube.com/channel/UCIInXMLlfWA7wgC0t-jHFQw	0		
UgzANvm5X0YzRXBEVip4AaABAg	0	0	2019-10-31 04:32:04	Zalf	так это не вера в науку, это желание напиздеть и получить бабки	UC1dXZlt-7yHTEDwIjIFQbDQ	http://www.youtube.com/channel/UC1dXZlt-7yHTEDwIjIFQbDQ	0		
UgxZmcoX1nh8I4lIH0J4AaABAg	0	0	2019-10-31 03:50:43	Юрий Ra	По мне так вся проблема Элизы то что она зациклилась на одном стартап , нужно было заниматься сотнями , какой-нибудь и выстрелил бы , посмотрите на Чубайса	UCto21gpwz8QM7yBHzvVPQeA	http://www.youtube.com/channel/UCto21gpwz8QM7yBHzvVPQeA	0		
Ugzcp80LG_kjCvRrdL14AaABAg	0	0	2019-10-31 01:42:09	Синий Кардинал	Чувак. Ты никогда не был стартапером. Иначе бы не обсирал чужие идеи вот таким вот образом.<br />Ты не представляешь что такое сделать то, что никто до сих пор не мог. А у меня это некогда получилось. Была рабочая конструкция.<br />Частный случай ты обосрал - океюшки.<br />Вера в науку и техноогию - это всеобщая проблема. Верующие в теорию относительности и не такую ерунду творят - ты их не трогаешь. Молодец.<br />Не надо - как ты. Не надо возводить свои теории в абсолют. И тогда у человечества всё получится.	UC10s8XnLvFS3BY0hykgCOJA	http://www.youtube.com/channel/UC10s8XnLvFS3BY0hykgCOJA	0		
Ugy-3Bb-uV9u8DX39xJ4AaABAg	0	0	2019-10-31 01:12:21	MironxTrygon	Вот любопытно, то, что она обещала в нулевых, по идее, сейчас вполне реализуемо. Ну то есть вайфай и авто отправка, фильтрация крови и т.д. Да пока размером с маленький холодильник (скорее всего), но всё же. Скорее всего собрать такое команде специалистов должно быть по силам, пускай и эксклюзивно для каких-нибудь клиник. Даже скорее всего не в пример дешевле, чем фейковая модель с презентации в нулевых. И соответственно, уже имея такую модель можно было бы работать над гипотетическими улучшениями: ещё дешевле, ещё меньше, обратный ввод лекарств. И предположим из клиник/поликлиник это устройство не изъять - слишком опасно, что дома раздолбают ради препаратов внутри. Но лет за 50 достигнуть так популярного в фантастике &quot;автомедика&quot; размером 10х10х5 в сантиметрах с анализатором и первой помощью. Или наоборот не первой помощью, но с возможностью вводить лекарство сразу. Было бы хорошо, разве нет? Банальная возможность быстрого анализа крови стоя прям над пациентом, и возможность автоматического вноса в систему списания дозы препарата тем, кому необходимо, а не как сейчас в московских институтах/больницах с некоторыми препаратами (правда в основном обезболевающими почти-наркотиками): сначала пройди по всему отделению (если не по всем отделениям, как чаще всего бывает на ночных дежурствах), затем заполни акт списания соответствующего количества препаратов в специальном отделе, а потом пройди с медсёстрами и поставь этот препарат всем, кто его заказывал.<br /><br /><br />Или есть подводные камни с созданием или потенциалом улучшения?	UCSzsidS-pMxgCkXpMOkoL1Q	http://www.youtube.com/channel/UCSzsidS-pMxgCkXpMOkoL1Q	0		
Ugy3KnnkG8myYIPy8YF4AaABAg	0	0	2019-10-31 01:11:58	Евгений Дюбенко	пойду-ка физику подучу. это очень крутая мотивация	UCxBtYAlSdMEQx73cDe2bSUA	http://www.youtube.com/channel/UCxBtYAlSdMEQx73cDe2bSUA	0		
Ugxi6qyMRZEzBXGGVj94AaABAg	1	0	2019-10-30 23:46:07	Santi Fisting	<a href="https://www.youtube.com/watch?v=as8HDETraSY&amp;t=0m58s">0:58</a> что за фильм подскажите пж	UCvzZLjWNYlm2h-NNubFHb6w	http://www.youtube.com/channel/UCvzZLjWNYlm2h-NNubFHb6w	0		
Ugxi6qyMRZEzBXGGVj94AaABAg.90jE5aZ08XF90o32tCfwCj		0	2019-11-01 20:45:49	Derpz	война токов, фильм только анонсировали	UCwkZzxf7Qbcl4Rp7vczc-rw	http://www.youtube.com/channel/UCwkZzxf7Qbcl4Rp7vczc-rw	1	Ugxi6qyMRZEzBXGGVj94AaABAg	Santi Fisting
UgzS3Jl_eS6WaEnSOE94AaABAg	0	0	2019-10-30 23:30:17	HmaPa	А что название поменяли?	UCsM6jRcMlo_1utB5BBkjY1g	http://www.youtube.com/channel/UCsM6jRcMlo_1utB5BBkjY1g	0		
Ugz6VcLYBqxnLjUimWR4AaABAg	0	1	2019-10-30 22:42:55	Иван Мысев	<a href="https://www.youtube.com/watch?v=as8HDETraSY&amp;t=10m50s">10:50</a> выше плеча, не сработало	UCAhspHV_VbgpXBOoHh8XnQA	http://www.youtube.com/channel/UCAhspHV_VbgpXBOoHh8XnQA	0		
UgwZLtaeFVOHYlGwsqx4AaABAg	0	0	2019-10-30 22:33:48	RadicalCrab	Насколько я помню про нее достаточно написано в книге &quot;Живи, вкалывай, сдохни. Репортаж с темной стороны Кремниевой долины &quot;. Да и вообще книга может открыть некоторым глаза на то, как все замечательно в краю чудес.	UCnj0hpJQM7nMaOqqSTpuukQ	http://www.youtube.com/channel/UCnj0hpJQM7nMaOqqSTpuukQ	0		
UgzjU3hrk6i_jV3N5kN4AaABAg	0	6	2019-10-30 22:20:27	PanovDV	А хорошая новость: все стали немного умнее, пусть и много беднее...	UC7FNDJEDgR6XN4RrwC3qFuw	http://www.youtube.com/channel/UC7FNDJEDgR6XN4RrwC3qFuw	0		
UgxtJAuuWlPZtssXi1d4AaABAg	0	0	2019-10-30 22:04:16	иван милицков	Ого	UCQlyXEIHwbH6wxemwEpfRGA	http://www.youtube.com/channel/UCQlyXEIHwbH6wxemwEpfRGA	0		
UgxnMkR02U1gOdQ9LKR4AaABAg	0	0	2019-10-30 22:04:09	иван милицков	Вау	UCQlyXEIHwbH6wxemwEpfRGA	http://www.youtube.com/channel/UCQlyXEIHwbH6wxemwEpfRGA	0		
UgywalVxFtNHFgX6n914AaABAg	0	0	2019-10-30 22:03:52	иван милицков	Круть	UCQlyXEIHwbH6wxemwEpfRGA	http://www.youtube.com/channel/UCQlyXEIHwbH6wxemwEpfRGA	0		
UgyOwx8t6eyrYXTzPY94AaABAg	0	0	2019-10-30 22:03:46	иван милицков	Топчег	UCQlyXEIHwbH6wxemwEpfRGA	http://www.youtube.com/channel/UCQlyXEIHwbH6wxemwEpfRGA	0		
UgwIsWNlF_QgiuC_Ee54AaABAg	0	0	2019-10-30 22:03:39	иван милицков	Спасибо	UCQlyXEIHwbH6wxemwEpfRGA	http://www.youtube.com/channel/UCQlyXEIHwbH6wxemwEpfRGA	0		
Ugw-anNPbwbyWI85r154AaABAg	0	0	2019-10-30 22:01:48	Konstans Mercuri	Житейская история, глупцы не осознают насколько велик мир и считают себя великими, мудрые же понимая насколько мир велик считают себя незначительными, из чего и вытекает что глупцы шагают вперед а поумней нет.	UCYvsuNRjw67sq_Q9CDIvnhA	http://www.youtube.com/channel/UCYvsuNRjw67sq_Q9CDIvnhA	0		
UgyOnxM2fAwor3vhgqp4AaABAg	1	42	2019-10-30 21:16:40	Nellya A	Эта Элизабет стопудово перед своей аферой посетила курсы бизнес молодости.	UCfn_kUT1bTGPk_s4FV4eDqw	http://www.youtube.com/channel/UCfn_kUT1bTGPk_s4FV4eDqw	0		
UgyOnxM2fAwor3vhgqp4AaABAg.90iy-2Ai1Ru91KiB726xIT		2	2019-11-14 22:28:53	Myp3uk Gh	-Извините, а как вы добились такого успеха, что смогли обманом, убедить знаменитых бизнесменов которые никогда бы не сделали подобных ошибок, инвестировать ваш не работающий проект? -Всё очень просто, я посещала курсы молодого бизнесмена от ноунеймов в интернете, и посмотрела пару видео на ютубе про "гениев", например таких как Стив Джобс. И не забудьте подписаться на мой Инстаграм, веть там я выкладываю куча нужной информации о том как правильно на*бать таких как моих подписчиков, которые реально думают что их кто-то бесплатно обучат хорошей на*бке...	UCGDbwoNkCtyTlAKn6OaZA5Q	http://www.youtube.com/channel/UCGDbwoNkCtyTlAKn6OaZA5Q	1	UgyOnxM2fAwor3vhgqp4AaABAg	Nellya A
UgyiFRjQWPZocGtjZVl4AaABAg	0	0	2019-10-30 21:13:37	Yuri R	Почему этот мальчик бородат?🤔	UCBFUYrwWpmzmIkZoOYQsB2w	http://www.youtube.com/channel/UCBFUYrwWpmzmIkZoOYQsB2w	0		
UgyYotpv22AStDsZ2v14AaABAg	0	2	2019-10-30 20:36:57	Антон Мартыненко	&quot;Очень осторожный финансист Уоррен Баффет&quot;.<br />Это же тот поехавший старикан, который обещал съесть свой член если биткоин не станет стоить миллион долларов, я все помню!	UCu1lKnzcHAKuv8UsejjweTw	http://www.youtube.com/channel/UCu1lKnzcHAKuv8UsejjweTw	0		
UgxXkUHpLgWXOKl6PLJ4AaABAg	0	2	2019-10-30 20:32:47	ROJJI	<a href="https://www.youtube.com/watch?v=as8HDETraSY&amp;t=1m19s">1:19</a> шо за песня?	UCtnhH8cwjrpGV7t1I5KjUUQ	http://www.youtube.com/channel/UCtnhH8cwjrpGV7t1I5KjUUQ	0		
UgxTLjXYfyl5KBr57Gx4AaABAg	0	0	2019-10-30 20:26:52	Знакфоун пикап	Баффет не вкладываеться в стартапы. Его принцип вкладываться только в стабильные уже состоявшиеся компании которые работают минимум 10 лет. Что то вы тут напутали по моему.	UCwozQ-TVYzix9xi91i1lI4w	http://www.youtube.com/channel/UCwozQ-TVYzix9xi91i1lI4w	0		
UgwLlhXxOLzLLtcWDIN4AaABAg	0	0	2019-10-30 20:06:08	llTwitchll	казалось бы, причем тут феминизм...	UCblSFjkn8Y9WM6ATDdz7rsw	http://www.youtube.com/channel/UCblSFjkn8Y9WM6ATDdz7rsw	0		
UgyPAVs0UMCpOs2krQt4AaABAg	0	0	2019-10-30 19:56:34	blikout	Ты мне втираешь какую-то дичь!	UCepobvCNk0HTu9Fo0wW5z1g	http://www.youtube.com/channel/UCepobvCNk0HTu9Fo0wW5z1g	0		
UgyW83fDYXZkNlC2Wqx4AaABAg	0	0	2019-10-30 19:50:25	Grom	Капец. Эта женщина - какой-то бутафорский Стив Джобс. Она наверно и сама не понимала чем ее деятельность принципиально отличается от настоящего Стива Джобса и почему ее представления иллюзорные	UCWCX6nl6Tv4aus3efKuyjFw	http://www.youtube.com/channel/UCWCX6nl6Tv4aus3efKuyjFw	0		
UgxhAaxGkRl5Lr_RXnx4AaABAg	0	0	2019-10-30 19:48:09	Serges23	Автор ролика тааакой дрищ!)))	UC0i4rXVPf1VelQfeYIukZgg	http://www.youtube.com/channel/UC0i4rXVPf1VelQfeYIukZgg	0		
Ugw8JtyxnxFEiqxeA2h4AaABAg	0	0	2019-10-30 19:34:06	Александр Самсонов	Давай про Маска такое видео. Или про «надёжную компанию» было всерьёз? А вроде умный парень. 😆	UCLTffY9zlU3q7YjZu6A7egw	http://www.youtube.com/channel/UCLTffY9zlU3q7YjZu6A7egw	0		
Ugw1TNFQV02q-frh-_14AaABAg	0	2	2019-10-30 19:27:43	Victor Special	Школа программирования под эгидой Сбербанка. Сберика, который посеял половину данных своих клиентов и эта база до сих пор гуляет по даркнету. Их бы самих кто-нибудь научил кодить.	UCVf0cRSVXAyYLWfl3re4ivA	http://www.youtube.com/channel/UCVf0cRSVXAyYLWfl3re4ivA	0		
UgyznnEGbR7xvW4cUH14AaABAg	0	0	2019-10-30 19:23:35	TheRustyam	Похоже на изобретение колеса Дуюнова. Тоже стригут бабло с лохов, а серийного товара нет.	UC1ngaCxR7AEsgZ_2Z-afO-g	http://www.youtube.com/channel/UC1ngaCxR7AEsgZ_2Z-afO-g	0		
UgyLt9-vqJglTO5_ooV4AaABAg	0	0	2019-10-30 19:12:19	JuggernautWare	Вы на её взгляд посмотрите. На эту лицемерную улыбку. Она обыкновенная мошенница. Какой ещё нахуй визионер?	UCwWOwxmXKfrtsjtu-OYcs4Q	http://www.youtube.com/channel/UCwWOwxmXKfrtsjtu-OYcs4Q	0		
UgwgS6dEoRhPO6lp12d4AaABAg	0	0	2019-10-30 19:04:31	JustasM	za bazar zuby paterial	UCvEXh-O6kn4cYFbasOYuVTA	http://www.youtube.com/channel/UCvEXh-O6kn4cYFbasOYuVTA	0		
UgxKxeuUPBKlKtB5z6l4AaABAg	0	0	2019-10-30 19:00:04	Aliaksei A	А в чем проблема сейчас это реализовать с нынешними технологиями? Абсолютно реально.	UCM0ITtyBCNb6Q5kO8FMLGhw	http://www.youtube.com/channel/UCM0ITtyBCNb6Q5kO8FMLGhw	0		
Ugzb1drzhrlyE0xmcwZ4AaABAg	0	0	2019-10-30 18:49:27	AEaUK	Ну ебало у неё стрёмное.	UCDyVa9rx4C8Sb70jrVOsfAA	http://www.youtube.com/channel/UCDyVa9rx4C8Sb70jrVOsfAA	0		
Ugwm9Ow1sfXs_tZZGSN4AaABAg	0	0	2019-10-30 18:47:18	Павел Соколов	чувствуется что поработал над голосом:) Респект, Артур!	UCZNr2UFdAgaabKltzqXkdDw	http://www.youtube.com/channel/UCZNr2UFdAgaabKltzqXkdDw	0		
Ugz_TGltviJIpXeQy2l4AaABAg	0	0	2019-10-30 18:18:31	Кон Рубикон	Покуда есть на свете дураки, обманом жить ИМ стало быть с руки	UClS2KDAPzH_M5se9o83QcPg	http://www.youtube.com/channel/UClS2KDAPzH_M5se9o83QcPg	0		
UgyWIcNrPLlvStcDMcB4AaABAg	0	0	2019-10-30 17:59:40	Rumpelstilzchen	Напомнило создание BolgenOS	UCU7rePXNWcC47O9d6KpR6GQ	http://www.youtube.com/channel/UCU7rePXNWcC47O9d6KpR6GQ	0		
UgzGxF7Ezbj84tJFzh54AaABAg	0	0	2019-10-30 17:45:52	Папа Карла	На кикстартере совершенно невыполнимые проекты набирают огромные суммы. Эта девица вдохновила миллионы.	UCc88niwaCHyzIzU7o8jmS2A	http://www.youtube.com/channel/UCc88niwaCHyzIzU7o8jmS2A	0		
UgydtvLryYL6kqJfSMx4AaABAg	1	31	2019-10-30 17:38:30	Maksim Manankov	Прикольно... вы ушли из вуза после первого курса, а декан заходит к вам партнером.... случайно отец подруги дает вам лям...сразу видно лажу...	UCWKxxvo_mVmUE0S0vpV4JVA	http://www.youtube.com/channel/UCWKxxvo_mVmUE0S0vpV4JVA	0		
UgydtvLryYL6kqJfSMx4AaABAg.90i_1AJ8L9B955PBAPWRVs		0	2020-02-16 09:51:06	NegropromFan	Maksim Manankov селфмейдвумен а не лажа, это знать надо!!	UCrZEdI0YP9hI-9PQ__SxQ1A	http://www.youtube.com/channel/UCrZEdI0YP9hI-9PQ__SxQ1A	1	UgydtvLryYL6kqJfSMx4AaABAg	Maksim Manankov
UgxoP694sdfD1FxbHI14AaABAg	1	0	2019-10-30 17:27:12	Kill0бит3E	А что так можно было? Просто сказать, что я могу сделать устройство, которое многие ждут, даже не рассказав о его техническом устройстве инвесторам? С этой планеты давно пора валить...	UCZk4yaARlvomHUyzbAuUaVg	http://www.youtube.com/channel/UCZk4yaARlvomHUyzbAuUaVg	0		
UgxoP694sdfD1FxbHI14AaABAg.90iYjKquTW_90oVu0GF6DF		0	2019-11-02 00:57:53	Сергей Черевань	Нужно пообещать инвесторам хорошие откаты	UCs6VriwQrNoxLHxzD1jE4CQ	http://www.youtube.com/channel/UCs6VriwQrNoxLHxzD1jE4CQ	1	UgxoP694sdfD1FxbHI14AaABAg	Kill0бит3E
UgyZUibSkVVbtudCsa94AaABAg	0	0	2019-10-30 17:24:38	Play Ground	Вот поэтому, инвесторы готовы вкладываться в технологии которые уже есть, но улучшены на 5-10%, нежели в &quot;революционные&quot; которые в 2-3 раза улучшат нашу жизнь	UCeJQI82ITmoHUpS9hjo85Zw	http://www.youtube.com/channel/UCeJQI82ITmoHUpS9hjo85Zw	0		
