channel,section,playlist,video,link,time,views,publication date,likes,dislikes,description 
psivewri,no sections,Gaming stuff / reviews,This Printer is only $15! - Canon Pixma MP230 (REVIEW),https://youtu.be/uXvr1xCO7S8,2:46,5357,jaan 2017,161,1,"Print, Copy & Scan for only $15!Feel free to leave a like if you've enjoyed :) A few days ago I picked this Canon Pixma MP230 Multifuction Print, Copy, Scan printer up from Officeworks. Let's give it an unboxing and review, shall we?► Subscribe for more! https://goo.gl/hfDQ9K ► If you’ve enjoyed feel free to leave a like :D► Subscribe for more! https://goo.gl/hfDQ9K ► If you’ve enjoyed feel free to leave a like :D► Follow Me :) https://twitter.com/NathanPSIMusic:Unity by TheFatRat (Royalty Free Music) - Remixed for this video"
psivewri,no sections,Pokémon,Pokémon GO 10KM EGG HATCH SURPRISE!,https://youtu.be/fUfrEGthsJ0,0:50,219, aug 2016,9,3,Hatching another 10km egg in Pokemon GO. Let's see if it's a good one :)► Subscribe for more! https://goo.gl/hfDQ9K
psivewri,no sections,Pokémon,Pokémon GO RARE LAPRAS 10KM EGG HATCH (ULTRA RARE!!!),https://youtu.be/F-86r7tj9Yc,0:56,1814, juuli 2016,20,12,I was very lucky to get the very rare water type Pokémon Lapras from a 10km egg. I've heard it is one of the hardest ones to find. In this video I open the egg and to my surprise I got a said Lapras. Enjoy :)► Subscribe for more! https://goo.gl/hfDQ9K
psivewri,no sections,Pokémon,How To Change Teams in Pokémon GO (Easy Tutorial),https://youtu.be/vX6lOYjjrSw,0:59,3632, juuli 2016,21,10,"Here is a quick and easy tutorial on how to change your current team in the game Pokémon GO. Whether it's Blue, Red, Yellow, Valor, Mystic or instinct it is possible to change.Here is the link: https://goo.gl/T4qjx3► Subscribe for more! https://goo.gl/hfDQ9K► Follow Me :) https://twitter.com/nathansivewrig1"
psivewri,no sections,Pokémon,How To Record POKÉMON GO on iOS / iPhone FREE & EASY!,https://youtu.be/wodo0Ai6uxw,0:54,730, juuli 2016,8,1,"Here is a fast and easy tutorial on how to install Air Shou, an app for screen recording in iOS for iPhone, ipod touch, ipad and iPad PRO. This App allows you to record in multiple formats 720p, 1080p and records your voice. This is all done locally on your device.This does not require any jailbreak or hacks, just install the APP and you're good to go.Here is a short transcript of the tutorial:Firstly you need to go to your web browser, I have tested both google chrome and Safari so it should work with just about anything.Secondly do a search and type in ‘iEmulators’ when the page loads you should be greeted with the iEmulators website along with the sub catagory of ‘Air Shou’Click on it and you will be taken to the download page. Click here to install the App. A message will pop up, click ‘install’ and the download will begin.Before you begin using the app go to your settings, then general, then device management.Click trust and you can now enjoy your new screen recorder.Once you open the app just follow the prompts to get everything set up.."
psivewri,no sections,Pokémon,The Pokémon Go Conspiracy (THE TRUTH),https://youtu.be/mFIZVfw1NC4,3:29,947, juuli 2016,28,6,"Dr Professormon has discovered a troubling truth about Pokémon Go.  This video will tell you everything you need to know to stay safe and avoid losing your free will. Who will win? I don't know, find out by watching this video.► Subscribe for more! https://goo.gl/hfDQ9KCREDITS:► Written / Edited / Directed / Camera / Actor - Nathan Sivewright (Psivewri)► Actor / Camera - Alex Sivewright► Actor - Rachel SivewrightMUSIC:""Killers"", ""Lost Frontier"", ""Return of Lazarus"", ""The Complex""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b...Pokemon Theme Song - written and produced by John Loeffler, sung by Jason Paige"
psivewri,no sections,Pokémon,Working Pokémon GAMEBOY in Minecraft!,https://youtu.be/Ariil1c70I0,4:32,335,juuli 2016,11,1,"Yes, you read the title correctly. A genius by the name of Raqaug has created a real working Game Boy Advance GBA with Pokemon Fire Red in Minecraft. I made a short video showing off its capabilities. Enjoy!Check out his video here:https://www.youtube.com/watch?v=o5DwP...Download link:http://www.planetminecraft.com/projec...► Subscribe for more! https://goo.gl/hfDQ9K"
psivewri,no sections,Pokémon,Pokémon GO Double 5km HATCH SURPRISE!,https://youtu.be/axqoLJ9W72c,1:11,74, aug 2016,3,1,Hatching two 5km eggs in Pokémon GO at once. Let's see if I get anything good / rare :)► Subscribe for more! https://goo.gl/hfDQ9K
psivewri,no sections,Minecraft Underground Survival w. my bro!,Minecraft Underground Survival w. My Bro | EP. 1 | 1.3.2,https://youtu.be/n0CghsWAV2Y,25:21,19644,sept 2012,146,8,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode 1 oneAleyals channel:http://www.youtube.com/user/Smashbot2012My channel:http://www.youtube.com/user/psivewri?..."
psivewri,no sections,Minecraft Underground Survival w. my bro!,Minecraft Underground Survival w. My Bro | EP. 2 | 1.3.2,https://youtu.be/pMNyJBIs2Ws,25:19,10006,sept 2012,80,5,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode 2 twoAleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft Underground Survival w. my bro!,Minecraft Underground Survival w. My Bro | EP. 3 | 1.3.2,https://youtu.be/DFmplc7D6Qg,25:19,7020,sept 2012,72,6,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode 3 threeAleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft Underground Survival w. my bro!,Minecraft Underground Survival w. My Bro | EP. 4 | 1.3.2,https://youtu.be/o0DrpChd3Sg,18:10,5464,sept 2012,42,2,"Ratings are appreciated :)Check out my new channel! https://www.youtube.com/channel/UCwNe...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode four 4Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft Underground Survival w. my bro!,Minecraft Underground Survival w. My Bro | EP. 5 | 1.3.2,https://youtu.be/i7yXAEhB6UE,25:10,5500,sept 2012,78,1,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode five 5Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft Underground Survival w. my bro!,YouTube,https://www.youtube.com//watch?v=ZIwseB8j3l8&list=PLB3C5F7B00A818C9B&index=7&t=0s,24:44,,,,,
psivewri,no sections,Minecraft Underground Survival w. my bro!,Minecraft Underground Survival w. My Bro | EP. 7 | 1.3.2,https://youtu.be/z-vu0Zgx16A,24:46,3667,sept 2012,43,0,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode seven 7Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft Underground Survival w. my bro!,Minecraft Underground Survival w. My Bro | EP. 8 | 1.3.2,https://youtu.be/dlmeWevXdHk,26:03,4071,sept 2012,56,2,"Ratings are appreciated :)Want more videos like this? Subscribe today!!https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode eight 8Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft Underground Survival w. my bro!,Minecraft Underground Survival w. My Bro | EP. 9 | 1.3.2,https://youtu.be/H4T9GKY2ND0,23:40,3583,sept 2012,37,1,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode nine 9Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft Underground Survival w. my bro!,Minecraft Underground Survival w. My Bro | EP. 10 | 1.3.2,https://youtu.be/i7nL6X1KyhA,25:44,3213,sept 2012,52,2,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode ten 10Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft Underground Survival w. my bro!,Minecraft Underground Survival w. My Bro | EP. 11 | 1.3.2,https://youtu.be/KHpTN73kQbo,23:31,3042,sept 2012,48,4,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode eleven 11Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft Underground Survival w. my bro!,Minecraft Underground Survival w. My Bro | EP. 12 | 1.3.2,https://youtu.be/kq4pi8CDmI4,24:48,2930, sept 2012,38,1,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode twelve 12Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft Underground Survival w. my bro!,Minecraft Underground Survival w. My Bro | EP. 13 | 1.3.2,https://youtu.be/f9pJMdDn_9A,25:55,2628, sept 2012,41,1,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode thirteen 13Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft Underground Survival w. my bro!,Minecraft Underground Survival w. My Bro | EP. 14 | 1.3.2,https://youtu.be/WdLBwT_qPFQ,25:00,2723, sept 2012,30,0,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode 14 fourteen Aleyals channel:http://www.youtube.com/user/Smashbot2012My channel:http://www.youtube.com/user/psivewri?..."
psivewri,no sections,Minecraft Underground Survival w. my bro!,Minecraft Underground Survival w. My Bro | EP. 15 | 1.3.2,https://youtu.be/lGiU-6d-LR0,27:23,3004, sept 2012,37,0,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode 15 fifteen Aleyals channel:http://www.youtube.com/user/Smashbot2012My channel:http://www.youtube.com/user/psivewri?..."
psivewri,no sections,Minecraft Underground Survival w. my bro!,Minecraft Underground Survival w. My Bro | EP. 16 | 1.3.2,https://youtu.be/HpMb-koAcMU,19:58,2427, sept 2012,34,3,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode 16 sixteenAleyals channel:http://www.youtube.com/user/Smashbot2012My channel:http://www.youtube.com/user/psivewri?..."
psivewri,no sections,Minecraft Underground Survival w. my bro!,YouTube,https://www.youtube.com//watch?v=zolT_2XSHwM&list=PLB3C5F7B00A818C9B&index=18&t=0s,23:18,,,,,
psivewri,no sections,Minecraft Underground Survival w. my bro!,Minecraft Underground Survival w. My Bro | EP. 18 | 1.3.2,https://youtu.be/WDwf2LSJbh0,21:36,2339, sept 2012,32,1,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode 18 eighteen Aleyals channel:http://www.youtube.com/user/Smashbot2012My channel:http://www.youtube.com/user/psivewri?..."
psivewri,no sections,Minecraft Underground Survival w. my bro!,Minecraft Underground Survival w. My Bro | EP. 19 | 1.3.2,https://youtu.be/y4JHcRH2jXM,25:06,4122, sept 2012,36,4,"We are back and continuing the series!!! Here is episode 20 https://youtu.be/SC4AwBZYYh8?list=PLB...Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode 18 eighteen Aleyals channel:http://www.youtube.com/user/Smashbot2012My channel:http://www.youtube.com/user/psivewri?..."
psivewri,no sections,Minecraft Underground Survival w. my bro!,YouTube,https://www.youtube.com//watch?v=SC4AwBZYYh8&list=PLB3C5F7B00A818C9B&index=21&t=0s,13:39,,,,,
psivewri,no sections,Rants and Countdowns,The Future of Sonic (Sonic Mania + Project Sonic 2017),https://youtu.be/meGflCNMjUM,2:38,592, juuli 2016,10,0,"Here are my opinions on the Sonic The Hedgehog Franchise now that the #Sonic25th party has concluded. We've been left with several game announcements (Sonic Mania, Project Sonic 2017 and Sonic in Lego Dimensions). Is the future bright for SEGA?► Watch my trailer reaction!! https://www.youtube.com/watch?v=prVoH...► Subscribe for more! https://goo.gl/hfDQ9K► Follow Me :) https://twitter.com/nathansivewrig1"
